0.16941986,0.22358966
-0.506799663,-0.662719838
-0.80320876,-1.095739402
-0.180360922,-0.231815304
0.646382763,0.487573508
-0.672019147,-0.60346976
-0.588646808,-0.682222192
-0.804908422,-0.629790024
0.540262926,0.582853284
0.969437318,0.878066968
-0.117215079,-0.085965255
-0.738744341,-0.680707405
-0.509998635,-0.362627633
0.732728538,0.735168987
-0.868557177,-1.472930616
-0.879321703,-0.723274431
-0.47996152,-0.320738988
-0.106072372,-0.057467511
0.350315011,0.23085447
-0.477029721,-0.538549609
0.392353528,0.31311201
0.111094293,0.200459176
-0.913998513,-0.976581072
-0.666809963,-0.839145501
0.173355002,0.135195889
0.018778217,-0.131452976
0.99873388,0.945406132
0.957101528,0.650815127
0.529565575,0.559736148
-0.531522773,-0.673379794
0.473811825,0.845053209
0.33336927,0.57174487
0.244465696,0.357043874
0.710906069,0.547916339
0.096595088,0.033505912
0.810163493,0.705647259
-0.964482225,-0.762037209
0.171730466,0.459385119
-0.437752751,-0.303728197
0.487774121,0.661357736
-0.568158853,-0.21383122
-0.898075157,-0.848068572
-0.436341729,-0.643092704
-0.732941425,-0.80208209
-0.086270137,-0.054263159
-0.554069635,-0.935216714
0.106540768,0.071501479
-0.857698215,-0.741257538
-0.805012684,-0.807656779
-0.351362241,-0.398390786
0.257639455,0.197292557
0.503450451,0.737473976
-0.107905094,-0.003513295
-0.537133513,-0.572563389
0.135477672,-0.030422527
-0.574228703,-0.051305287
-0.456328422,-0.639809908
-0.648189139,-0.536532172
0.551217903,0.600627833
-0.83627391,-0.892903702
0.097452899,0.196177736
0.464113202,0.156979319
0.306494964,0.28200523
0.306068425,0.225740052
0.377333561,0.440392725
-0.778418897,-0.547331142
-0.28430323,-0.08157796
0.20188864,0.079876652
-0.30417683,-0.093682533
0.624115819,0.335290832
-0.765543906,-0.84582175
-0.168125755,-0.105947917
0.589557476,0.261521382
0.75344559,0.360505759
-0.293575703,-0.670786869
0.630138094,0.352961205
-0.753673414,-0.850467737
-0.30394731,0.039346174
-0.078819716,-0.049209527
-0.089264439,-0.25212999
-0.227774575,-0.106929806
-0.875514961,-0.816037714
-0.158527335,0.070980234
0.982331417,0.817566374
0.617080608,0.399552195
0.099340675,0.250580367
0.613478295,0.081181989
-0.088749905,-0.060806765
0.174409978,-0.10611992
0.997572269,0.681359365
0.467329667,0.705989919
-0.066568322,0.123375272
0.232837859,0.025809911
-0.741833922,-1.051572572
0.793500082,0.473545252
-0.666935565,-0.557352222
-0.555181195,-0.925073568
0.256659685,-0.027265547
-0.01153868,0.05728535
-0.077842056,-0.100306609
